amph_id,mouse_name
bf_00007654,Fsd1l
bf_00007654,Fsd1
bf_00007194,Apoa1bp
bf_00007194,Ndufa13
bf_00007193,Cilp
bf_00007193,Cilp2
bf_00007159,Fer
bf_00007159,Fes
bf_00007122,Fam63a
bf_00007122,Fam63b
bf_00007407,Pklr
bf_00007407,Pkm
bf_00000217,Fam179b
bf_00000217,Fam179a
bf_00000229,Yy2
bf_00000229,Yy1
bf_00000253,Vash1
bf_00000253,Vash2
bf_00000266,Cdon
bf_00000266,Boc
bf_00000352,Pcnx2
bf_00000352,Pcnx
bf_00000403,Brms1l
bf_00000403,Brms1
bf_00000429,Vsx1
bf_00000429,Vsx2
bf_00000455,Sec23b
bf_00000455,Sec23a
bf_00000467,Klhdc2
bf_00000467,Klhdc1
bf_00000507,Gm34287
bf_00000507,1700047I17Rik2
bf_00000507,Fam177a
bf_00000549,Trim67
bf_00000549,Trim9
bf_00000558,Fermt1
bf_00000558,Fermt2
bf_00000568,Cox7a1
bf_00000568,Cox7a2
bf_00000582,Ganc
bf_00000582,Ganab
bf_00000588,Folh1
bf_00000588,Naalad2
bf_00000600,Prox1
bf_00000600,Prox2
bf_00000610,Tgfb2
bf_00000610,Tgfb3
bf_00000654,Adck4
bf_00000654,Adck3
bf_00000703,Usf1
bf_00000703,Usf2
bf_00000723,Mthfd1
bf_00000723,Mthfd1l
bf_00000744,Fam98a
bf_00000744,Fam98b
bf_00000404,Bub1
bf_00000404,Bub1b
bf_00000271,Gsc2
bf_00000271,Gsc
bf_00000808,Heatr5a
bf_00000808,Heatr5b
bf_00000830,Mta3
bf_00000830,Mta1
bf_00000835,Plekhh1
bf_00000835,Plekhh2
bf_00000846,Ralgapa2
bf_00000846,Ralgapa1
bf_00000860,Tbp
bf_00000860,Tbpl2
bf_00000873,Klc2
bf_00000873,Klc4
bf_00000896,Alk
bf_00000896,Ltk
bf_00000926,Lhcgr
bf_00000926,Tshr
bf_00000993,Tomm40l
bf_00000993,Tomm40
bf_00000997,Usp25
bf_00000997,Usp28
bf_00001005,Smoc1
bf_00001005,Smoc2
bf_00001050,Smek2
bf_00001050,Smek1
bf_00001197,Rhov
bf_00001197,Rhou
bf_00001143,Eml5
bf_00001143,Eml6
bf_00001114,Gm4881
bf_00001114,Etv3l
bf_00001108,Fli1
bf_00001108,Erg
bf_00001107,Ets1
bf_00001107,Ets2
bf_00001788,Psen2
bf_00001788,Psen1
bf_00001914,Nxf1
bf_00001914,Nxf3
bf_00001633,Hif3a
bf_00001633,Hif1a
bf_00001664,Vangl2
bf_00001664,Vangl1
bf_00001657,Fam161b
bf_00001657,Fam161a
bf_00001648,Wdr20rt
bf_00001648,Wdr20
bf_00001648,Dmwd
bf_00001443,Mertk
bf_00001443,Tyro3
bf_00001424,Ubash3a
bf_00001424,Ubash3b
bf_00001428,Ubr2
bf_00001428,Ubr1
bf_00002000,Tmem138
bf_00002000,Ntpcr
bf_00008755,Appl2
bf_00008755,Appl1
bf_00008776,Impdh1
bf_00008776,Impdh2
bf_00008829,Kdm7a
bf_00008829,4921501E09Rik
bf_00008829,Phf8
bf_00008147,Rbm5
bf_00008147,Gm15455
bf_00008147,Rbm10
bf_00008864,Nr2c2
bf_00008864,Nr2c1
bf_00008867,Grip2
bf_00008867,Grip1
bf_00008877,Pmpcb
bf_00008877,Uqcrc1
bf_00008884,Gdi2
bf_00008884,Gdi1
bf_00008906,Pim3
bf_00008906,Pim1
bf_00008923,Sec61a2
bf_00008923,Sec61a1
bf_00008931,Dyrk2
bf_00008931,Dyrk3
bf_00008999,Stab1
bf_00008999,Stab2
bf_00008994,Cngb1
bf_00008994,Cngb3
bf_00008979,Hcfc2
bf_00008979,Hcfc1
bf_00008298,Strip2
bf_00008298,Strip1
bf_00008393,Sfmbt1
bf_00008393,Sfmbt2
bf_00008352,Usp44
bf_00008352,Usp49
bf_00010139,Casp6
bf_00007980,L1cam
bf_00007980,Nrcam
bf_00009062,Dcp1b
bf_00009062,Dcp1a
bf_00008232,Capza1
bf_00008232,Capza2
bf_00008258,Abhd14b
bf_00008258,Abhd14a
bf_00007930,Bcap31
bf_00007930,Bcap29
bf_00007898,Tkt
bf_00007898,Tktl2
bf_00008110,Dusp7
bf_00008110,Dusp6
bf_00008109,Poc1b
bf_00008109,Poc1a
bf_00009310,Uba1y
bf_00009310,Uba1
bf_00009310,Uba7
bf_00009266,Tbc1d22a
bf_00009266,Tbc1d22b
bf_00009249,Klhdc8b
bf_00009249,Klhdc8a
bf_00008729,Tfpi
bf_00008729,Tfpi2
bf_00007740,Arl6ip5
bf_00007740,Praf2
bf_00007796,Mon1a
bf_00007796,Mon1b
bf_00007818,Adamts20
bf_00007818,Adamts9
bf_00007848,Rassf1
bf_00007848,Rassf5
bf_00007851,Suv39h1
bf_00007851,Suv39h2
bf_00008540,Bhlhe40
bf_00008540,Bhlhe41
bf_00008549,Arhgef3
bf_00008549,Net1
bf_00008552,Smc1b
bf_00008552,Smc1a
bf_00008572,Wnt5a
bf_00008572,Wnt5b
bf_00008052,Auh
bf_00008052,Echdc2
bf_00008491,Rbm15b
bf_00008491,Rbm15
bf_00009286,Dennd6b
bf_00009286,Dennd6a
bf_00016384,Unc119b
bf_00016384,Unc119
bf_00016538,Ncor2
bf_00016538,Ncor1
bf_00017006,Rad9a
bf_00017006,Rad9b
bf_00016787,Trafd1
bf_00016787,Xaf1
bf_00016811,Phkg1
bf_00016811,Phkg2
bf_00016824,Cyp46a1
bf_00016892,Gstt3
bf_00016892,Gstt1
bf_00016945,Ezh1
bf_00016945,Ezh2
bf_00017031,Sgsm1
bf_00017031,Sgsm2
bf_00017044,Tbx10
bf_00017044,Tbx1
bf_00017050,Wscd2
bf_00017050,Wscd1
bf_00017097,Gbas
bf_00017097,Nipsnap1
bf_00017104,Cltc
bf_00017229,Tlcd2
bf_00017229,Tlcd1
bf_00017475,Ulk1
bf_00017475,Ulk2
bf_00017452,Gas2l1
bf_00017452,Gas2l2
bf_00017337,Med13l
bf_00017337,Med13
bf_00017297,Chchd10
bf_00017297,Gm13202
bf_00017297,Chchd2
bf_00017534,Limk2
bf_00017534,Limk1
bf_00017563,Ppm1f
bf_00017563,Ppm1e
bf_00016671,Fam109b
bf_00016671,Fam109a
bf_00016598,Aipl1
bf_00016598,Aip
bf_00017664,Tmem9b
bf_00017664,Tmem9
bf_00017605,Camkk2
bf_00017605,Camkk1
bf_00012294,Cyfip2
bf_00012294,Cyfip1
bf_00012311,Apbb1
bf_00012311,Apbb2
bf_00012359,Ubn1
bf_00012359,Ubn2
bf_00013573,Gla
bf_00013573,Naga
bf_00012726,Cnot7
bf_00012726,Cnot8
bf_00012898,Tbc1d1
bf_00012898,Tbc1d4
bf_00012954,Jade3
bf_00012954,Jade1
bf_00012971,Frem3
bf_00012971,Frem2
bf_00012987,Gsx1
bf_00012987,Gsx2
bf_00013075,Trim3
bf_00013075,Trim2
bf_00013080,Nek5
bf_00013080,Nek1
bf_00013108,Clgn
bf_00013108,Canx
bf_00013111,Mgat4a
bf_00013111,Mgat4b
bf_00013141,Yipf5
bf_00013141,Yipf7
bf_00013143,Ccna2
bf_00013143,Ccna1
bf_00013151,Clta
bf_00013151,Cltb
bf_00013203,Scarb1
bf_00013203,Scarb2
bf_00012890,Vegfd
bf_00012890,Vegfc
bf_00012825,Ppef1
bf_00012825,Ppef2
bf_00012782,Pds5b
bf_00012782,Pds5a
bf_00012468,Naa16
bf_00012468,Naa15
bf_00013492,Rbm27
bf_00013492,Rbm26
bf_00013526,Fgf9
bf_00013526,Fgf20
bf_00012867,Mapk8ip3
bf_00012867,Spag9
bf_00013278,Ccng1
bf_00013278,Ccng2
bf_00013266,Magt1
bf_00013266,Tusc3
bf_00013271,Sgcz
bf_00013271,Sgcd
bf_00012596,Pgm2l1
bf_00012596,Pgm1
bf_00012538,Srebf1
bf_00012538,Srebf2
bf_00012536,Trpc4
bf_00012536,Trpc5
bf_00013658,Smarca1
bf_00013658,Smarca5
bf_00012834,Tsga10
bf_00012834,Cep135
bf_00012850,Dclk1
bf_00012850,Dclk2
bf_00011202,Cand1
bf_00011202,Cand2
bf_00011064,Noxa1
bf_00011064,Ncf2
bf_00011098,Vars
bf_00011098,Vars2
bf_00011652,Fam73a
bf_00011652,Fam73b
bf_00011628,Sh2d3c
bf_00011628,Bcar3
bf_00011550,Sdf2l1
bf_00011550,Sdf2
bf_00011495,Dennd1a
bf_00011495,Dennd1b
bf_00011767,Pnpla7
bf_00011767,Pnpla6
bf_00011756,Plpp7
bf_00011756,Plpp6
bf_00011716,Lamc1
bf_00011716,Lamc3
bf_00011864,Usp20
bf_00011864,Usp33
bf_00011898,Col24a1
bf_00011898,Col27a1
bf_00011417,Ap3m2
bf_00011417,Ap3m1
bf_00012031,Lhx9
bf_00012031,Lhx2
bf_00012263,Evi5
bf_00012263,Evi5l
bf_00012238,Lhx3
bf_00012238,Lhx4
bf_00012236,Qsox1
bf_00012236,Qsox2
bf_00012248,Uap1
bf_00012248,Uap1l1
bf_00009332,Gpt2
bf_00009332,Gpt
bf_00009370,Gm32742
bf_00016192,Gm30500
bf_00009677,Zfhx3
bf_00009677,Zfhx4
bf_00009673,Plekhg4
bf_00009639,B4galt6
bf_00009639,B4galt5
bf_00009607,Rprd1b
bf_00009607,Rprd1a
bf_00010001,Ctsa
bf_00009602,Ranbp9
bf_00009602,Ranbp10
bf_00009590,Papd5
bf_00009590,Papd7
bf_00010311,Slmo2
bf_00010311,Slmo1
bf_00009475,Pck1
bf_00009475,Pck2
bf_00009415,Rab22a
bf_00009415,Rab31
bf_00010585,Ube2v2
bf_00010585,Ube2v1
bf_00009744,Foxc2
bf_00009744,Foxc1
bf_00009748,Rhpn2
bf_00009748,Rhpn1
bf_00009783,E2f5
bf_00009783,E2f4
bf_00009792,Snx20
bf_00009792,Snx21
bf_00009800,Ccne1
bf_00009800,Ccne2
bf_00010068,Map1lc3a
bf_00010068,Map1lc3b
bf_00010025,Rbl2
bf_00010025,Rbl1
bf_00009990,Dync1li2
bf_00009990,Dync1li1
bf_00009979,Lpcat4
bf_00009979,Lpcat2
bf_00009959,Chmp4b
bf_00009959,Chmp4c
bf_00009866,Atp9b
bf_00009866,Atp9a
bf_00009852,Cox4i1
bf_00009852,Cox4i2
bf_00010140,Nkd2
bf_00010140,Nkd1
bf_00010423,Cyb5a
bf_00010423,Cyb5b
bf_00010487,Nedd9
bf_00010487,Bcar1
bf_00010476,Lrrc16b
bf_00010476,Lrrc16a
bf_00010475,Slc47a1
bf_00010475,Slc47a2
bf_00010200,Phlpp2
bf_00010200,Phlpp1
bf_00010227,Mtss1
bf_00010227,Mtss1l
bf_00010279,Esrp1
bf_00010279,Esrp2
bf_00010837,Vps4b
bf_00010837,Vps4a
bf_00010852,4931428F04Rik
bf_00010852,9530077C05Rik
bf_00010848,Piezo2
bf_00010848,Piezo1
bf_00010834,Ccdc90b
bf_00010834,Mcur1
bf_00016036,Zar1
bf_00016036,Zar1l
bf_00015802,F8a
bf_00015723,Prpsap2
bf_00015723,Prpsap1
bf_00015682,Map2k6
bf_00015682,Map2k3
bf_00015619,Unkl
bf_00015619,Unk
bf_00015401,Sec14l1
bf_00015401,Sec14l5
bf_00015365,Smurf1
bf_00015365,Smurf2
bf_00016060,Gga1
bf_00016060,Gga3
bf_00016074,Rhbdf2
bf_00016074,Rhbdf1
bf_00015496,Narfl
bf_00015496,Narf
bf_00016306,Xylt1
bf_00016306,Xylt2
bf_00002043,Rai14
bf_00002043,Ankrd24
bf_00017836,Tmem255a
bf_00017836,Tmem255b
bf_00023458,Cytip
bf_00023458,Grasp
bf_00006805,Lrrc75b
bf_00006805,Lrrc75a
bf_00007254,D8Ertd82e
bf_00007254,Peak1
bf_00004489,Zc3h11a
bf_00008292,Prkar2b
bf_00008292,Prkar2a
bf_00008596,Vwc2l
bf_00008596,Vwc2
bf_00002586,Atad2
bf_00002586,Atad2b
bf_00002577,Dtna
bf_00002577,Dtnb
bf_00002515,Cc2d1b
bf_00002515,Cc2d1a
bf_00003638,Tinag
bf_00003638,Tinagl1
bf_00003473,Ick
bf_00003473,Mak
bf_00003395,Gcm1
bf_00003395,Gcm2
bf_00003388,Lama3
bf_00003388,Lama5
bf_00003361,Uckl1
bf_00003315,Sdcbp2
bf_00003315,Sdcbp
bf_00002698,Adamtsl1
bf_00002698,Adamtsl3
bf_00002699,Saxo1
bf_00002699,Saxo2
bf_00002289,Eef2
bf_00002262,Adamts19
bf_00002262,Adamts17
bf_00002244,Gykl1
bf_00002244,Gk2
bf_00002244,Gk
bf_00002363,Snx22
bf_00002363,Snx24
bf_00002402,2-Mar
bf_00002402,3-Mar
bf_00002452,Sub1
bf_00003036,Pde7b
bf_00003036,Pde7a
bf_00003061,Pgpep1l
bf_00003061,Pgpep1
bf_00003070,Rpl17
bf_00002975,Ccnb2
bf_00002975,Ccnb1
bf_00003015,Ch25h
bf_00003011,Kif27
bf_00003011,Kif7
bf_00003116,Arl14epl
bf_00003116,Arl14ep
bf_00003107,Accs
bf_00003107,Accsl
bf_00017859,LOC108168181
bf_00017859,Erich6
bf_00018029,Lhfpl1
bf_00018029,Lhfp
bf_00018575,Shox2
bf_00018314,Med12l
bf_00018314,Med12
bf_00018356,Chrdl1
bf_00018356,Chrdl2
bf_00017310,Tcp10a
bf_00017310,Tcp10b
bf_00017310,Tcp10c
bf_00020628,Rap1gap
bf_00007673,Gamt
bf_00020517,Tprgl
bf_00020517,Tprg
bf_00020472,Trmt12
bf_00021084,Pafah2
bf_00021084,Pla2g7
bf_00020920,Efhd1
bf_00020920,Efhd2
bf_00020997,Cops7b
bf_00020997,Cops7a
bf_00013993,Akirin1
bf_00013993,Akirin2
bf_00013948,Fam76a
bf_00013948,Fam76b
bf_00014401,Spryd4
bf_00013838,Synj2
bf_00013838,Synj1
bf_00014345,Pou5f1
bf_00014345,Pou5f2
bf_00014955,Sft2d1
bf_00014955,Sft2d2
bf_00013740,Picalm
bf_00013678,Scmh1
bf_00014670,Klhl9
bf_00014670,Klhl13
bf_00014696,Cox6a2
bf_00014696,Cox6a1
bf_00014942,Gpr45
bf_00014942,Gpr63
bf_00014826,Mfsd4b5
bf_00014826,Mfsd4b1
bf_00014826,Mfsd4b3
bf_00014826,Mfsd4b2
bf_00022606,Acvrl1
bf_00022606,Acvr1
bf_00000828,Dtl
bf_00022647,Spats2l
bf_00022647,Spats2
bf_00022969,Nt5c3b
bf_00022969,Nt5c3
bf_00022930,Wnt10b
bf_00022930,Wnt10a
bf_00022916,Map3k12
bf_00022916,Map3k13
bf_00011544,Dixdc1
bf_00022696,Tns3
bf_00022696,Tns1
bf_00001942,C130060K24Rik
bf_00001942,Qrfpr
bf_00022244,Dusp19
bf_00022350,Mllt6
bf_00022350,Mllt10
bf_00021844,Coq10b
bf_00021844,Coq10a
bf_00021981,Epb41l4b
bf_00021981,Epb41l5
bf_00022023,Myo10
bf_00022189,Pip4k2b
bf_00022189,Pip4k2a
bf_00022183,Rnaset2a
bf_00022183,Rnaset2b
bf_00022176,Gca
bf_00022176,Sri
bf_00018967,Adamts6
bf_00018967,Adamts10
bf_00019000,Hmgcs2
bf_00019000,Hmgcs1
bf_00019063,Uhrf2
bf_00019063,Uhrf1
bf_00019143,Asf1a
bf_00019143,Asf1b
bf_00019354,Tmem56
bf_00019498,Cnpy4
bf_00019498,Cnpy3
bf_00019493,Atg4d
bf_00019493,Atg4c
bf_00019650,Fyb
bf_00020139,Rexo1
bf_00019787,Ttc4
bf_00019734,Trabd2b
bf_00019725,4430402I18Rik
bf_00019725,Spata6
bf_00019854,Fktn
bf_00019887,Kif2c
bf_00019887,Kif2a
bf_00019586,Samd1
bf_00006004,Prss12
bf_00006230,Pcbd2
bf_00006230,Pcbd1
bf_00006789,Gmpr
bf_00006789,Gmpr2
bf_00007677,Slc9b1
bf_00007677,Slc9b2
bf_00006547,Syt15
bf_00006528,Mtl5
bf_00006528,Lin54
bf_00006475,Pla2g12b
bf_00006475,Pla2g12a
bf_00006075,Ddx50
bf_00006075,Ddx21
bf_00006760,Psap
bf_00006758,Sparc
bf_00006758,Sparcl1
bf_00006281,Rasgef1c
bf_00006281,Rasgef1b
bf_00026560,Myo1a
bf_00026560,Myo1b
bf_00026013,Cdk6
bf_00026013,Cdk4
bf_00026112,Copz1
bf_00026112,Copz2
bf_00026337,Tmub2
bf_00026337,Tmub1
bf_00026440,Ace3
bf_00026315,Ace
bf_00023483,Usp6nl
bf_00024218,Cyp1a2
bf_00024218,Cyp1a1
bf_00024204,Nup210l
bf_00024204,Nup210
bf_00023719,Arfgap3
bf_00023719,Arfgap2
bf_00023725,Depdc7
bf_00023997,Ccnd2
bf_00023997,Ccnd3
bf_00023860,Hcls1
bf_00023860,Cttn
bf_00023880,Atp6v1e2
bf_00023880,Atp6v1e1
bf_00023883,Tbc1d17
bf_00023883,Tbc1d15
bf_00024821,Npc1l1
bf_00024821,Npc1
bf_00014626,Zfp704
bf_00024839,Zc2hc1b
bf_00024839,Zc2hc1a
bf_00024877,D130043K22Rik
bf_00024877,AU040320
bf_00025132,Pycr1
bf_00025132,Pycr2
bf_00024997,Phf3
bf_00024997,Dido1
bf_00025084,Tram1l1
bf_00025084,Tram1
bf_00025094,Serinc3
bf_00025094,Serinc1
bf_00025207,Rdh10
bf_00025207,Sdr16c6
bf_00025212,Lmo3
bf_00025212,Lmo1
bf_00025204,Tmed5
bf_00025204,Tmed1
bf_00024974,Mmel1
bf_00024974,Mme
bf_00024897,Stk4
bf_00024897,Stk3
bf_00024823,Slc25a51
bf_00024718,Trpv6
bf_00024718,Trpv5
bf_00025354,Dcdc2a
bf_00025354,Dcdc2b
bf_00025317,Nabp1
bf_00025317,Nabp2
bf_00004194,Chka
bf_00004194,Chkb
bf_00004641,Eid3
bf_00004641,Nsmce4a
bf_00004681,Atp6v1b2
bf_00004681,Atp6v1b1
bf_00005588,Dusp1
bf_00005588,Dusp2
bf_00005538,Hspa12a
bf_00005538,Hspa12b
bf_00005475,Ranbp17
bf_00005475,Xpo7
bf_00005344,Dntt
bf_00005344,Polm
bf_00005961,Kdm3a
bf_00005961,Kdm3b
bf_00004877,Snrpb2
bf_00004877,Snrpa
bf_00005101,Hipk1
bf_00005101,Hipk2
bf_00005082,Elf5
bf_00005082,Ehf
bf_00005053,Kif18b
bf_00005053,Kif18a
bf_00005153,Cndp1
bf_00005153,Cndp2
bf_00004940,Plpp5
bf_00004940,Plpp4
bf_00001928,Ngb
bf_00004328,Bcat1
bf_00004328,Bcat2
bf_00004218,Agbl3
bf_00004218,Agbl2
bf_00007456,Safb
bf_00007456,Safb2
bf_00006827,Ap3s2
bf_00006827,Ap3s1
bf_00007295,Paqr5
bf_00007295,Paqr6
bf_00007287,Erap1
bf_00007061,Rab27b
bf_00007061,Rab27a
bf_00007249,Dpp8
bf_00007249,Dpp9
bf_00007211,Smad4
bf_00000221,Dedd
bf_00000221,Dedd2
bf_00000234,Cbs
bf_00000257,Nova1
bf_00000257,Nova2
bf_00000415,Tmx1
bf_00000415,Tmx4
bf_00000454,Sos1
bf_00000454,Sos2
bf_00000535,Fkbp2
bf_00000595,Frmd6
bf_00000761,Chp2
bf_00000761,Chp1
bf_00000780,Arg1
bf_00000780,Arg2
bf_00000133,Npas1
bf_00000133,Npas3
bf_00000273,Ehbp1
bf_00000273,Ehbp1l1
bf_00000836,Gmfb
bf_00000836,Gmfg
bf_00000859,Sptssa
bf_00000859,Sptssb
bf_00000869,Nin
bf_00000869,Ninl
bf_00000871,Ptpn14
bf_00000871,Ptpn21
bf_00000910,Foxg1
bf_00000960,Ppp3r2
bf_00000960,Ppp3r1
bf_00000974,Cdc25a
bf_00000974,Cdc25b
bf_00013103,Tnfrsf19
bf_00013103,Eda2r
bf_00001048,Numbl
bf_00001048,Numb
bf_00001052,Pafah1b2
bf_00001052,Pafah1b3
bf_00001079,Rrp1
bf_00001079,Rrp1b
bf_00001185,Mapkbp1
bf_00001185,Wdr62
bf_00001254,Pacs2
bf_00001266,Rps6ka4
bf_00001266,Rps6ka5
bf_00001806,Sidt1
bf_00001806,Sidt2
bf_00001526,Pld4
bf_00001526,Pld3
bf_00001944,Dcaf4
bf_00001924,Lefty1
bf_00001924,Lefty2
bf_00001883,Lbr
bf_00001883,Tm7sf2
bf_00001815,Shkbp1
bf_00001815,Kctd3
bf_00001833,Dyrk1a
bf_00001833,Dyrk1b
bf_00016149,Amz2
bf_00016149,Amz1
bf_00001662,Ppp2r1b
bf_00001662,Ppp2r1a
bf_00001656,Atg2b
bf_00001656,Atg2a
bf_00001693,Macrod2
bf_00001693,Macrod1
bf_00008775,Optn
bf_00008775,Ikbkg
bf_00008277,Iqca
bf_00008277,4931409K22Rik
bf_00008136,Sephs2
bf_00008136,Sephs1
bf_00008899,Timm17b
bf_00008899,Timm17a
bf_00008952,Copg1
bf_00008952,Copg2
bf_00008285,Alas2
bf_00008285,Alas1
bf_00007752,Aldh1l2
bf_00007752,Aldh1l1
bf_00007825,Abcd2
bf_00007825,Abcd1
bf_00008553,Ribc2
bf_00008553,Ribc1
bf_00008058,1700080E11Rik
bf_00008058,Nudt16
bf_00008058,Nudt16l1
bf_00008684,Prickle3
bf_00008684,Prickle2
bf_00008681,Mitf
bf_00008650,6430571L13Rik
bf_00008650,AI413582
bf_00008475,Ifrd1
bf_00008475,Ifrd2
bf_00016376,Pitpnm1
bf_00016376,Pitpnm2
bf_00016412,Mapk1
bf_00016412,Mapk3
bf_00016393,Tpst2
bf_00016393,Tpst1
bf_00016622,Ep400
bf_00016622,Srcap
bf_00017028,Nln
bf_00017028,Thop1
bf_00017083,Spns1
bf_00017083,Spns3
bf_00017096,Ccdc42
bf_00017096,Cfap73
bf_00017431,Auts2
bf_00017302,Rps6kb2
bf_00017302,Rps6kb1
bf_00017271,Adrbk1
bf_00017271,Adrbk2
bf_00017514,Derl2
bf_00017514,Derl3
bf_00017661,Gpr162
bf_00017661,Gpr153
bf_00012296,Phox2a
bf_00012296,Phox2b
bf_00012420,Dchs1
bf_00012349,Alox5
bf_00013327,Hars2
bf_00013327,Hars
bf_00012743,Hand1
bf_00012743,Hand2
bf_00012900,Taf7l
bf_00012900,4933416C03Rik
bf_00012900,Taf7
bf_00012923,Arhgap26
bf_00012923,Arhgap10
bf_00012942,Shroom2
bf_00012963,Fchsd2
bf_00013084,Arap2
bf_00013084,Arap1
bf_00013110,Fbxl3
bf_00013110,Fbxl21
bf_00013137,Atp8a1
bf_00013137,Atp8a2
bf_00013139,Sap30
bf_00013139,Sap30l
bf_00012896,Klf5
bf_00012884,Gnl3
bf_00012884,Gnl3l
bf_00012780,Atp7a
bf_00012780,Atp7b
bf_00013449,Rab9
bf_00013449,Rab9b
bf_00013398,Rab33b
bf_00013398,Rab33a
bf_00013250,Slc25a15
bf_00013250,Slc25a2
bf_00012725,Sh3rf3
bf_00012725,Sh3rf1
bf_00012720,Car10
bf_00012720,Car11
bf_00012592,Stard10
bf_00011244,Atf6b
bf_00011244,Atf6
bf_00011859,Ehmt2
bf_00011859,Ehmt1
bf_00011134,Dnase2b
bf_00011134,Dnase2a
bf_00011091,Ddx39b
bf_00011091,Ddx39
bf_00012085,Stx6
bf_00012004,Adamtsl2
bf_00011476,Nek6
bf_00011476,Nek7
bf_00011477,Gpr107
bf_00011477,Gpr108
bf_00012229,Lmo4
bf_00009384,Nipsnap3a
bf_00009384,Nipsnap3b
bf_00009453,Adamts16
bf_00009453,Adamts18
bf_00009551,Tox3
bf_00009551,Tox
bf_00009578,Gfod2
bf_00009578,Gfod1
bf_00009496,Dusp22
bf_00009496,Dusp15
bf_00010059,Rnf166
bf_00010059,Rnf114
bf_00010003,Atp2c2
bf_00010003,Atp2c1
bf_00009822,Dynlrb2
bf_00009822,Dynlrb1
bf_00010549,Deb1
bf_00010549,Ss18l1
bf_00010272,Nuggc
bf_00010830,Atp6v0d2
bf_00010830,Atp6v0d1
bf_00015348,Ttc30b
bf_00015348,Ttc30a1
bf_00015348,Ttc30a2
bf_00015876,Ntn1
bf_00015880,Fam20c
bf_00016201,Haghl
bf_00016201,Hagh
bf_00015754,Rpl3l
bf_00015754,Rpl3
bf_00015730,Gm715
bf_00015730,1810013L24Rik
bf_00015396,Nog
bf_00015392,Eef2kmt
bf_00015380,Usp42
bf_00015380,Usp36
bf_00015107,Tekt5
bf_00015107,Tekt3
bf_00024689,Spsb3
bf_00015460,Unc13d
bf_00015460,Baiap3
bf_00015439,Gspt1
bf_00015439,Gspt2
bf_00015442,Rbm11
bf_00015442,Rbm7
bf_00002775,Ankra2
bf_00002775,Rfxank
bf_00002778,Mllt3
bf_00002778,Mllt1
bf_00003164,Mtx3
bf_00003164,Mtx1
bf_00017679,Fundc2
bf_00017679,Fundc1
bf_00018201,Amot
bf_00018201,Amotl1
bf_00021218,Tff1
bf_00021218,Tff2
bf_00012508,Tff3
bf_00024707,Gmeb1
bf_00024707,Gmeb2
bf_00011451,Fam57b
bf_00011451,Fam57a
bf_00002021,Cox5b
bf_00003628,Pxdn
bf_00002070,Cdkn1a
bf_00002155,Sema4d
bf_00002225,Hmbox1
bf_00003636,Rpa2
bf_00003579,Camk4
bf_00003487,Asb18
bf_00003365,Bhlhe23
bf_00003316,4933408B17Rik
bf_00003316,Brd8
bf_00002700,Gon4l
bf_00002095,Hnrnpk
bf_00002731,Eif3j2
bf_00002731,Eif3j1
bf_00002362,Tmem79
bf_00002446,Tm6sf2
bf_00002446,Tm6sf1
bf_00002653,Fbxl18
bf_00002759,Tcf23
bf_00002759,Tcf24
bf_00002860,Bmyc
bf_00002860,Myc
bf_00002848,Deptor
bf_00009056,Urad
bf_00003053,Hcrtr1
bf_00003053,Hcrtr2
bf_00003073,Gba
bf_00003788,Malt1
bf_00003847,Podnl1
bf_00003847,Podn
bf_00003129,Parp6
bf_00003112,Crtc1
bf_00017749,Tmem254a
bf_00017749,Tmem254c
bf_00017749,Tmem254b
bf_00017724,Necab1
bf_00017887,Ammecr1l
bf_00017887,Ammecr1
bf_00017936,Usp9y
bf_00017936,Usp9x
bf_00018102,Tm9sf2
bf_00018585,1810030O07Rik
bf_00017975,Sox2
bf_00017972,Sox14
bf_00018657,Selt
bf_00018647,Vhl
bf_00018628,Nkapl
bf_00018628,Nkap
bf_00018342,Gm13249
bf_00018342,LOC102637947
bf_00018342,Rplp1
bf_00018240,Rragb
bf_00018240,Rraga
bf_00018248,Ranbp6
bf_00018248,Ipo5
bf_00018858,Tsc22d3
bf_00018546,Acot9
bf_00018546,Acot10
bf_00018525,Rnf167
bf_00018525,Rnf13
bf_00014701,Bdh2
bf_00020213,Htr6
bf_00020367,Foxj2
bf_00020367,Foxj3
bf_00020405,Ddi1
bf_00020405,Ddi2
bf_00020471,Atad3a
bf_00001929,Slc35f6
bf_00020870,Prdm2
bf_00005019,Cutc
bf_00021378,Tmem47
bf_00014452,Hunk
bf_00000481,Nphs1
bf_00014435,Chordc1
bf_00014425,Arhgap20
bf_00014318,Eif2s3y
bf_00014318,Eif2s3x
bf_00013880,Rps4x
bf_00014571,Cstf2t
bf_00014571,Cstf2
bf_00004412,Hsd17b12
bf_00014387,Qk
bf_00014528,Utp14b
bf_00014528,Utp14a
bf_00014750,Dgcr6
bf_00014482,Gm2808
bf_00014482,Tulp4
bf_00014849,Gm4984
bf_00014849,Gm13570
bf_00014849,Mpc1
bf_00005591,Gsg2
bf_00005006,Kif11
bf_00022644,Vwde
bf_00022531,Nme8
bf_00022531,Nme9
bf_00023288,Nbr1
bf_00023005,Mfsd5
bf_00022947,Rps26
bf_00022902,Bco2
bf_00023224,Abra
bf_00012671,Gin1
bf_00023451,Svil
bf_00021429,Nrgn
bf_00022313,Atg9a
bf_00021738,Atp5j
