amph_id,zebrafish_id,zebrafish_name
bf_00006189,ENSDARG00000002632,anxa11b
bf_00005348,ENSDARG00000075956,faxca
bf_00012893,ENSDARG00000105120,gab2
bf_00017658,ENSDARG00000031562,tada2a
bf_00014339,ENSDARG00000040184,syncrip
bf_00013327,ENSDARG00000003693,hars
bf_00004469,ENSDARG00000059202,tspan2b
bf_00022102,ENSDARG00000017612,pnpo
bf_00013999,ENSDARG00000035549,uprt
bf_00000744,ENSDARG00000060068,fam98b
bf_00002030,ENSDARG00000076404,mctp1a
bf_00026369,ENSDARG00000023003,ccdc12
bf_00023287,ENSDARG00000005186,sp4
bf_00020689,ENSDARG00000022648,otud3
bf_00006353,ENSDARG00000017741,g3bp1
bf_00002361,ENSDARG00000062909,furina
bf_00014976,ENSDARG00000059816,zgc:136864
bf_00001766,ENSDARG00000019451,pcsk2
bf_00002826,ENSDARG00000098074,trip4
bf_00009831,ENSDARG00000029848,zgc:161973
bf_00019351,ENSDARG00000075141,gprc5bb
bf_00025000,ENSDARG00000022652,psmf1
bf_00016465,ENSDARG00000079089,fbxw8
bf_00012536,ENSDARG00000060837,trpc5b
bf_00003431,ENSDARG00000008490,ltv1
bf_00007701,ENSDARG00000075393,spock2
bf_00014956,ENSDARG00000003751,lats1
bf_00000845,ENSDARG00000053301,insm1b
bf_00001428,ENSDARG00000070164,ubr2
bf_00002888,ENSDARG00000059354,glmp
bf_00012170,ENSDARG00000054821,nubpl
bf_00014942,ENSDARG00000063357,GPR45
bf_00002018,ENSDARG00000000779,scfd1
bf_00002575,ENSDARG00000104883,PCMTD2
bf_00009952,ENSDARG00000087152,sowahd
bf_00010201,ENSDARG00000025189,cpne8
bf_00019533,ENSDARG00000002285,mcoln1a
bf_00011735,ENSDARG00000033170,sult2st1
bf_00012538,ENSDARG00000063438,srebf2
bf_00020617,ENSDARG00000087299,armc9
bf_00020343,ENSDARG00000075727,map1lc3cl
bf_00000869,ENSDARG00000060298,nin
bf_00020113,ENSDARG00000102356,scp2b
bf_00024679,ENSDARG00000007141,psmc3
bf_00021364,ENSDARG00000022413,ing5a
bf_00020035,ENSDARG00000103545,tctex1d1
bf_00001218,ENSDARG00000073910,cinp
bf_00011114,ENSDARG00000013150,dhx16
bf_00016842,ENSDARG00000016904,bckdk
bf_00014952,ENSDARG00000010281,xpo4
bf_00009817,ENSDARG00000041599,zgc:91860
bf_00024111,ENSDARG00000101378,nadsyn1
bf_00018629,ENSDARG00000015649,rap2c
bf_00012698,ENSDARG00000067730,trpc6b
bf_00011228,ENSDARG00000100483,vent
bf_00021828,ENSDARG00000112170,klhl10b.2
bf_00006817,ENSDARG00000006983,celf3b
bf_00008255,ENSDARG00000061226,timp2a
bf_00006571,ENSDARG00000052910,wnt8a
bf_00000317,ENSDARG00000062310,wdr26a
bf_00014559,ENSDARG00000037713,pcnp
bf_00015685,ENSDARG00000062854,sdk1b
bf_00007155,ENSDARG00000012407,mgat1a
bf_00000216,ENSDARG00000101676,KLHL28
bf_00001777,ENSDARG00000092677,coa6
bf_00019525,ENSDARG00000057610,cdkn2c
bf_00002828,ENSDARG00000005458,csnk1g2a
bf_00019196,ENSDARG00000110940,ptprsa
bf_00023235,ENSDARG00000097827,lrp1aa
bf_00008254,ENSDARG00000045945,syn2a
bf_00000234,ENSDARG00000010946,cbsb
bf_00002362,ENSDARG00000076861,tmem79b
bf_00011207,ENSDARG00000105035,anapc2
bf_00021660,ENSDARG00000010266,igf2bp3
bf_00003120,ENSDARG00000052975,ubqln4
bf_00026120,ENSDARG00000089302,hnrnpa0a
bf_00011735,ENSDARG00000103785,sult2st2
bf_00017113,ENSDARG00000102612,slc15a4
bf_00018119,ENSDARG00000112637,ANOS1
bf_00008732,ENSDARG00000105077,hdhd5
bf_00016508,ENSDARG00000051986,ndufs8a
bf_00021415,ENSDARG00000030626,lrit2
bf_00003790,ENSDARG00000052894,znf532
bf_00012611,ENSDARG00000070433,vps18
bf_00011889,ENSDARG00000101293,PKN2
bf_00008362,ENSDARG00000105037,snrpf
bf_00017356,ENSDARG00000005980,sfswap
bf_00025317,ENSDARG00000004692,nabp1a
bf_00002860,ENSDARG00000045695,myca
bf_00008691,ENSDARG00000100321,BX248331.1
bf_00012581,ENSDARG00000074367,usp12b
bf_00005183,ENSDARG00000098874,exoc6b
bf_00002776,ENSDARG00000115205,zgc:171445
bf_00025969,ENSDARG00000091944,si:ch211-287c22.1
bf_00004267,ENSDARG00000099485,m1ap
bf_00002574,ENSDARG00000102879,myt1b
bf_00013950,ENSDARG00000032704,qrsl1
bf_00018842,ENSDARG00000061409,bivm
bf_00016446,ENSDARG00000026180,prpf8
bf_00023781,ENSDARG00000096381,neu3.4
bf_00026121,ENSDARG00000054442,cbx1b
bf_00012879,ENSDARG00000053365,rpl31
bf_00012748,ENSDARG00000086790,gucy1b1
bf_00018231,ENSDARG00000063371,rasa3
bf_00026242,ENSDARG00000052816,shmt1
bf_00017031,ENSDARG00000028857,sgsm1a
bf_00009545,ENSDARG00000016345,ncoa5
bf_00025020,ENSDARG00000059919,zgc:162613
bf_00003163,ENSDARG00000027322,lin7c
bf_00012809,ENSDARG00000104768,akap17a
bf_00012687,ENSDARG00000077810,otud4
bf_00005864,ENSDARG00000100564,sil1
bf_00002209,ENSDARG00000016699,trpa1a
bf_00000536,ENSDARG00000020219,dld
bf_00009551,ENSDARG00000073957,tox3
bf_00011062,ENSDARG00000028379,trub2
bf_00008469,ENSDARG00000020015,mrps33
bf_00014351,ENSDARG00000098141,supt3h
bf_00012913,ENSDARG00000037101,mtmr7a
bf_00015655,ENSDARG00000019556,clcn7
bf_00018396,ENSDARG00000017199,elp2
bf_00013130,ENSDARG00000022466,clcn5b
bf_00004556,ENSDARG00000029695,pgp
bf_00013870,ENSDARG00000043912,mei4
bf_00022517,ENSDARG00000105669,NFX1
bf_00017188,ENSDARG00000059029,mmp28
bf_00003608,ENSDARG00000105206,hmgcrb
bf_00009991,ENSDARG00000038847,gins3
bf_00008684,ENSDARG00000020982,prickle2a
bf_00020565,ENSDARG00000068641,taf10
bf_00006207,ENSDARG00000105045,bmpr1ab
bf_00009617,ENSDARG00000104537,cox7c
bf_00021164,ENSDARG00000079388,agrn
bf_00015440,ENSDARG00000032087,sgsh
bf_00002455,ENSDARG00000077228,ntrk3a
bf_00012586,ENSDARG00000021973,st13
bf_00014955,ENSDARG00000007362,sft2d1
bf_00020925,ENSDARG00000040538,spsb4b
bf_00017401,ENSDARG00000016994,ssrp1b
bf_00017532,ENSDARG00000076052,sez6l2
bf_00013654,ENSDARG00000037506,prps1b
bf_00003629,ENSDARG00000002682,tbcela
bf_00022529,ENSDARG00000044943,npepps
bf_00020557,ENSDARG00000116712,CABZ01061894.1
bf_00000776,ENSDARG00000052438,actr2a
bf_00007362,ENSDARG00000057303,galnt7
bf_00004219,ENSDARG00000080006,tmem41b
bf_00016113,ENSDARG00000070261,crlf3
bf_00016210,ENSDARG00000101693,STK19
bf_00019525,ENSDARG00000094176,cdkn2d
bf_00025132,ENSDARG00000098639,pycr1b
bf_00003571,ENSDARG00000091072,cib3
bf_00007293,ENSDARG00000103684,ap4e1
bf_00005428,ENSDARG00000057635,wdr34
bf_00001669,ENSDARG00000104765,chek1
bf_00009871,ENSDARG00000077532,pign
bf_00004467,ENSDARG00000032389,tspan12
bf_00016627,ENSDARG00000068256,rwdd
bf_00026108,ENSDARG00000043492,irf1a
bf_00009783,ENSDARG00000038812,e2f5
bf_00007007,ENSDARG00000113614,CABZ01092072.2
bf_00015192,ENSDARG00000035879,fuca1.2
bf_00016933,ENSDARG00000088590,pxna
bf_00019925,ENSDARG00000046074,stk11
bf_00010243,ENSDARG00000075824,virma
bf_00014741,ENSDARG00000058302,sh3bgrl
bf_00004602,ENSDARG00000089390,pnpla2
bf_00009852,ENSDARG00000032970,cox4i1
bf_00004971,ENSDARG00000056121,serac1
bf_00017665,ENSDARG00000104938,ftsj3
bf_00015618,ENSDARG00000052827,top3a
bf_00011091,ENSDARG00000036069,ddx39b
bf_00014127,ENSDARG00000002445,prdm1a
bf_00004745,ENSDARG00000071669,smyd5
bf_00009800,ENSDARG00000098622,ccne1
bf_00000947,ENSDARG00000103132,dnaaf2
bf_00010476,ENSDARG00000103887,carmil1
bf_00000874,ENSDARG00000069752,ckba
bf_00003438,ENSDARG00000103677,CABZ01008730.1
bf_00010404,ENSDARG00000103607,wtip
bf_00019856,ENSDARG00000011945,slc35e1
bf_00018634,ENSDARG00000034424,atp1b2b
bf_00024957,ENSDARG00000058560,adrm1
bf_00004832,ENSDARG00000070598,eno4
bf_00008485,ENSDARG00000005015,tspy
bf_00004388,ENSDARG00000056656,tspan18a
bf_00021015,ENSDARG00000057942,glt8d2
bf_00003070,ENSDARG00000057556,rpl17
bf_00016398,ENSDARG00000076381,slc25a1b
bf_00017256,ENSDARG00000021242,mvp
bf_00015488,ENSDARG00000000068,slc9a3r1a
bf_00004193,ENSDARG00000016815,casc1
bf_00023615,ENSDARG00000058486,caps2
bf_00003952,ENSDARG00000101521,UBE2M
bf_00018518,ENSDARG00000071272,ncoa6
bf_00000480,ENSDARG00000113833,KIRREL3
bf_00001444,ENSDARG00000101670,kntc1
bf_00025038,ENSDARG00000069594,kif13a
bf_00012755,ENSDARG00000074248,tmem237b
bf_00003638,ENSDARG00000101051,ctsbb
bf_00004941,ENSDARG00000075245,wdr11
bf_00020269,ENSDARG00000038207,aldh4a1
bf_00017275,ENSDARG00000061165,slc6a4a
bf_00010115,ENSDARG00000061461,dsela
bf_00019536,ENSDARG00000013016,pole4
bf_00021614,ENSDARG00000025375,idh1
bf_00001181,ENSDARG00000026198,enoph1
bf_00023155,ENSDARG00000032083,dpysl2b
bf_00019334,ENSDARG00000114797,rab3b
bf_00016018,ENSDARG00000102424,ARHGAP44
bf_00000180,ENSDARG00000078509,socs4
bf_00009318,ENSDARG00000099546,kynu
bf_00025666,ENSDARG00000078997,dclk3
bf_00009325,ENSDARG00000070553,rnmt
bf_00003916,ENSDARG00000016918,ace2
bf_00004492,ENSDARG00000060987,C25H12orf4
bf_00015496,ENSDARG00000062216,narfl
bf_00006189,ENSDARG00000016470,anxa5b
bf_00000814,ENSDARG00000058444,snx6
bf_00022993,ENSDARG00000060445,elp6
bf_00000323,ENSDARG00000089717,qpct
bf_00021230,ENSDARG00000111188,cdaa
bf_00003687,ENSDARG00000061100,nars1
bf_00012924,ENSDARG00000020494,znf330
bf_00011730,ENSDARG00000013961,slc31a1
bf_00001644,ENSDARG00000055723,hsp70l
bf_00011541,ENSDARG00000080675,si:dkey-71b5.7
bf_00008309,ENSDARG00000046098,ebp
bf_00012730,ENSDARG00000055066,zdhhc20a
bf_00018277,ENSDARG00000069297,upf3a
bf_00009985,ENSDARG00000104227,nop10
bf_00004440,ENSDARG00000103983,slc30a10
bf_00013259,ENSDARG00000022845,lias
bf_00022064,ENSDARG00000009023,ankrd28b
bf_00008739,ENSDARG00000102702,lrrn3b
bf_00014417,ENSDARG00000056473,chaf1b
bf_00006692,ENSDARG00000102279,zmiz1b
bf_00024479,ENSDARG00000101776,syt12
bf_00010943,ENSDARG00000038222,tyw3
bf_00013655,ENSDARG00000103847,CR339059.1
bf_00003980,ENSDARG00000045676,calua
bf_00020746,ENSDARG00000044484,cdc23
bf_00018839,ENSDARG00000036164,cars1
bf_00026082,ENSDARG00000099747,CABZ01111953.1
bf_00026057,ENSDARG00000105362,faim2b
bf_00024601,ENSDARG00000059028,srrd
bf_00005992,ENSDARG00000104820,psd3l
bf_00026584,ENSDARG00000075567,fbxl20
bf_00000980,ENSDARG00000037066,lgals8a
bf_00017861,ENSDARG00000020891,LO018197.1
bf_00000957,ENSDARG00000044136,rab3gap2
bf_00017088,ENSDARG00000100505,ddx52
bf_00002815,ENSDARG00000016302,upf1
bf_00005577,ENSDARG00000061854,lman2
bf_00006851,ENSDARG00000044600,plppr2b
bf_00003068,ENSDARG00000008852,elp4
bf_00007101,ENSDARG00000062472,sin3b
bf_00016490,ENSDARG00000051875,islr2
bf_00000256,ENSDARG00000040085,ccsapb
bf_00002445,ENSDARG00000103843,spag8
bf_00006200,ENSDARG00000027600,pdlim5b
bf_00005618,ENSDARG00000079067,mms19
bf_00009699,ENSDARG00000015290,sacm1la
bf_00013577,ENSDARG00000055455,gpm6aa
bf_00017380,ENSDARG00000032997,rnf185
bf_00007922,ENSDARG00000037140,pfkfb1
bf_00002029,ENSDARG00000067996,csk
bf_00000860,ENSDARG00000014994,tbp
bf_00026385,ENSDARG00000116146,CU633479.6
bf_00000844,ENSDARG00000008740,esf1
bf_00001145,ENSDARG00000098696,rela
bf_00016045,ENSDARG00000031680,ercc1
bf_00003370,ENSDARG00000101743,C5H11orf1
bf_00017056,ENSDARG00000089924,aldh2.1
bf_00008285,ENSDARG00000021059,alas1
bf_00013200,ENSDARG00000035602,dao.1
bf_00018719,ENSDARG00000055659,gpr161
bf_00009367,ENSDARG00000007614,wwox
bf_00011567,ENSDARG00000009250,etfb
bf_00000749,ENSDARG00000009136,tp53bp2a
bf_00024126,ENSDARG00000090690,nell2a
bf_00000083,ENSDARG00000009134,hlx1
bf_00017201,ENSDARG00000056914,emg1
bf_00021119,ENSDARG00000036999,DISP3
bf_00000858,ENSDARG00000059044,epm2a
bf_00011134,ENSDARG00000073893,dnase2
bf_00002403,ENSDARG00000044299,lmnb1
bf_00020845,ENSDARG00000068726,masp1
bf_00016047,ENSDARG00000056294,SBK1
bf_00005601,ENSDARG00000100244,ebf3a
bf_00024659,ENSDARG00000002127,stam
bf_00017415,ENSDARG00000042379,TMEM120A
bf_00004880,ENSDARG00000090118,qdprb2
bf_00006651,ENSDARG00000089974,SLC15A5
bf_00023111,ENSDARG00000001909,vill
bf_00016987,ENSDARG00000005172,dynll2b
bf_00000131,ENSDARG00000098623,si:dkey-23f9.4
bf_00008925,ENSDARG00000019861,fgl2a
bf_00018902,ENSDARG00000019532,fads2
bf_00000860,ENSDARG00000097302,tbpl2
bf_00002930,ENSDARG00000045025,ift52
bf_00019467,ENSDARG00000061450,tesk2
bf_00005531,ENSDARG00000114885,pxmp4
bf_00015723,ENSDARG00000099222,prpsap1
bf_00022606,ENSDARG00000014986,acvr1l
bf_00020942,ENSDARG00000075670,rereb
bf_00019759,ENSDARG00000052496,arhgap45a
bf_00002506,ENSDARG00000002255,epb41l3a
bf_00017006,ENSDARG00000075632,rad9b
bf_00020557,ENSDARG00000077215,eif4g3a
bf_00005304,ENSDARG00000093005,si:dkey-33c12.11
bf_00000595,ENSDARG00000096757,si:ch73-205h11.1
bf_00023987,ENSDARG00000088181,mpped1
bf_00021983,ENSDARG00000000631,ptpn4a
bf_00003363,ENSDARG00000030999,mybl1
bf_00015691,ENSDARG00000075857,pgs1
bf_00002619,ENSDARG00000042123,nudt3b
bf_00012614,ENSDARG00000105243,ogt.1
bf_00009714,ENSDARG00000104071,hikeshi
bf_00014777,ENSDARG00000015930,rwdd1
bf_00011645,ENSDARG00000037059,slc44a2
bf_00014953,ENSDARG00000088959,pdxka
bf_00022350,ENSDARG00000045401,mllt10
bf_00002796,ENSDARG00000061774,mbd3a
bf_00021367,ENSDARG00000059746,plod1a
bf_00011081,ENSDARG00000060631,GARNL3
bf_00026130,ENSDARG00000059280,hoxd3a
bf_00024188,ENSDARG00000045606,alkbh3
bf_00001586,ENSDARG00000016161,ccdc170
bf_00015192,ENSDARG00000044073,fuca2
bf_00026105,ENSDARG00000074558,cntnap2b
bf_00000256,ENSDARG00000025325,ccsapa
bf_00012088,ENSDARG00000062449,xpr1a
bf_00016844,ENSDARG00000001259,gas2a
bf_00014680,ENSDARG00000041071,jagn1a
bf_00011786,ENSDARG00000095623,dpm2
bf_00008734,ENSDARG00000054540,imp4
bf_00011545,ENSDARG00000035505,nelfb
bf_00013940,ENSDARG00000020777,cep85l
bf_00026587,ENSDARG00000020057,bmpr2b
bf_00010846,ENSDARG00000060925,jarid2a
bf_00015444,ENSDARG00000112168,CABZ01112387.1
bf_00002739,ENSDARG00000077499,plekho1b
bf_00006525,ENSDARG00000019116,ing1
bf_00006601,ENSDARG00000030441,ppa1b
bf_00006281,ENSDARG00000033614,rasgef1ba
bf_00026129,ENSDARG00000000175,hoxb2a
bf_00019387,ENSDARG00000104431,slc1a3a
bf_00003525,ENSDARG00000041155,morf4l1
bf_00021000,ENSDARG00000035152,ap2b1
bf_00011628,ENSDARG00000016981,bcar3
bf_00013554,ENSDARG00000090883,gabra3
bf_00013676,ENSDARG00000077187,impg1a
bf_00012730,ENSDARG00000101039,zdhhc15a
bf_00019078,ENSDARG00000104871,LEPROTL1
bf_00018672,ENSDARG00000038882,smc4
bf_00022291,ENSDARG00000075285,MRAS
bf_00019806,ENSDARG00000030129,si:ch211-87m7.2
bf_00017912,ENSDARG00000045542,lamtor4
bf_00003904,ENSDARG00000103203,vps28
bf_00005394,ENSDARG00000028067,bnip3lb
bf_00012069,ENSDARG00000044899,tmem183a
bf_00015580,ENSDARG00000004034,arhgdig
bf_00019133,ENSDARG00000001782,prkacba
bf_00013103,ENSDARG00000041869,tnfrsf19
bf_00023098,ENSDARG00000040674,ctdsp1
bf_00002804,ENSDARG00000020231,mapre3a
bf_00021122,ENSDARG00000070161,vamp3
bf_00007628,ENSDARG00000062476,snapc5
bf_00003165,ENSDARG00000020072,thbs4b
bf_00001399,ENSDARG00000014891,robo2
bf_00000241,ENSDARG00000089076,gphna
bf_00011300,ENSDARG00000010572,slc25a25a
bf_00009448,ENSDARG00000099084,pcif1
bf_00015600,ENSDARG00000011493,dcun1d3
bf_00007212,ENSDARG00000060169,mns1
bf_00003847,ENSDARG00000019025,podn
bf_00026338,ENSDARG00000019125,klhl40b
bf_00014657,ENSDARG00000043555,tmem30ab
bf_00021695,ENSDARG00000075989,arpc2
bf_00018859,ENSDARG00000076223,SERP1
bf_00025186,ENSDARG00000079543,dpys
bf_00018318,ENSDARG00000102896,jmjd6
bf_00001697,ENSDARG00000067838,riox1
bf_00016207,ENSDARG00000028957,maff
bf_00023570,ENSDARG00000016239,psmd13
bf_00021376,ENSDARG00000004325,casp9
bf_00015988,ENSDARG00000060915,fbxl16
bf_00002613,ENSDARG00000042859,slc5a6a
bf_00002476,ENSDARG00000113719,CABZ01118575.1
bf_00024726,ENSDARG00000062954,clk2a
bf_00015622,ENSDARG00000075612,ercc6
bf_00011735,ENSDARG00000041540,sult1st2
bf_00005304,ENSDARG00000111633,ENSDARG00000111633
bf_00010850,ENSDARG00000005840,got2b
bf_00012592,ENSDARG00000097718,stard10
bf_00002884,ENSDARG00000104480,hcn1
bf_00020255,ENSDARG00000079253,plch1
bf_00013963,ENSDARG00000054786,faah2b
bf_00018775,ENSDARG00000098242,brcc3
bf_00024629,ENSDARG00000069815,dnali1
bf_00024615,ENSDARG00000039374,apool
bf_00010219,ENSDARG00000110103,FO834799.1
bf_00011703,ENSDARG00000012555,ak5
bf_00001671,ENSDARG00000029639,tomm70a
bf_00001925,ENSDARG00000027984,gstz1
bf_00006739,ENSDARG00000039455,tspan15
bf_00003283,ENSDARG00000041870,ift172
bf_00018129,ENSDARG00000007098,itm2ba
bf_00013139,ENSDARG00000111916,CABZ01050105.2
bf_00009453,ENSDARG00000001999,adamts18
bf_00011763,ENSDARG00000009336,aif1l
bf_00017166,ENSDARG00000101032,iqcb1
bf_00004621,ENSDARG00000116353,lrp4
bf_00013105,ENSDARG00000099449,atrxl
bf_00005205,ENSDARG00000019743,dctn1a
bf_00009737,ENSDARG00000017093,emc8
bf_00009322,ENSDARG00000012485,aurka
bf_00006410,ENSDARG00000036629,rps14
bf_00008477,ENSDARG00000004150,grm2a
bf_00015202,ENSDARG00000052741,card11
bf_00011735,ENSDARG00000018361,sult1st3
bf_00005911,ENSDARG00000040505,yif1b
bf_00013906,ENSDARG00000005652,man1a1
bf_00000819,ENSDARG00000011462,otub1b
bf_00021112,ENSDARG00000021209,kctd9a
bf_00026400,ENSDARG00000107441,TANC2
bf_00005304,ENSDARG00000088743,zgc:174193
bf_00018186,ENSDARG00000043241,arrb1
bf_00002884,ENSDARG00000061665,hcn2b
bf_00000737,ENSDARG00000009745,fbxw2
bf_00021121,ENSDARG00000010519,per3
bf_00015716,ENSDARG00000076176,ptcd1
bf_00000455,ENSDARG00000104230,sec23a
bf_00011475,ENSDARG00000043781,psmb10
bf_00014613,ENSDARG00000013628,cd164
bf_00019748,ENSDARG00000053091,DAB2
bf_00003462,ENSDARG00000104264,XKR4
bf_00004753,ENSDARG00000104015,fgfr1bl
bf_00008393,ENSDARG00000045519,sfmbt2
bf_00002721,ENSDARG00000055991,hmbsb
bf_00007446,ENSDARG00000101464,CABZ01088864.1
bf_00002997,ENSDARG00000053650,foxb1b
bf_00018371,ENSDARG00000059175,cep19
bf_00008662,ENSDARG00000007523,kmt2e
bf_00020421,ENSDARG00000098245,cidea
bf_00025094,ENSDARG00000009106,serinc1
bf_00014696,ENSDARG00000054588,cox6a2
bf_00024542,ENSDARG00000012040,rnf19a
bf_00013415,ENSDARG00000043982,tube1
bf_00009644,ENSDARG00000015921,pwp1
bf_00000881,ENSDARG00000062042,mthfsd
bf_00003968,ENSDARG00000030980,csrp1b
bf_00011864,ENSDARG00000027501,usp20
bf_00019078,ENSDARG00000110105,CABZ01044235.1
bf_00019316,ENSDARG00000015374,st3gal3a
bf_00021375,ENSDARG00000037000,fkbp11
bf_00011100,ENSDARG00000013500,abca2
bf_00014269,ENSDARG00000036057,tradd
bf_00026122,ENSDARG00000000906,skap2
bf_00004880,ENSDARG00000086859,qdprb2
bf_00006496,ENSDARG00000086523,ch25hl3
bf_00016343,ENSDARG00000006642,drg2
bf_00021395,ENSDARG00000062447,hecw2a
bf_00005582,ENSDARG00000056978,letm1
bf_00002897,ENSDARG00000057477,lrrc28
bf_00010504,ENSDARG00000103422,usp10
bf_00023458,ENSDARG00000061717,cytip
bf_00014861,ENSDARG00000074995,eif2b5
bf_00013379,ENSDARG00000028119,sumo3a
bf_00000835,ENSDARG00000040851,plekhh2
bf_00007016,ENSDARG00000091931,gpatch4
bf_00012480,ENSDARG00000053498,ednrbb
bf_00023997,ENSDARG00000051748,ccnd2a
bf_00015697,ENSDARG00000101309,si:ch73-100l22.3
bf_00023467,ENSDARG00000063578,DGKI
bf_00021616,ENSDARG00000037199,C9H2orf76
bf_00025318,ENSDARG00000030803,C10H21orf91
bf_00008975,ENSDARG00000103730,vgll4b
bf_00003328,ENSDARG00000098080,gnl2
bf_00023158,ENSDARG00000061042,gabbr2
bf_00022198,ENSDARG00000041602,zgc:92335
bf_00017602,ENSDARG00000039272,pls1
bf_00025672,ENSDARG00000043554,mrpl40
bf_00022757,ENSDARG00000044565,ola1
bf_00020924,ENSDARG00000035741,slc25a11
bf_00026100,ENSDARG00000061818,meox2b
bf_00006049,ENSDARG00000099034,unc5a
bf_00012614,ENSDARG00000099455,ogt.1
bf_00008041,ENSDARG00000055825,celsr3
bf_00008768,ENSDARG00000102291,eef1da
bf_00011651,ENSDARG00000077943,ints5
bf_00002474,ENSDARG00000101702,chrna7
bf_00016030,ENSDARG00000024398,get4
bf_00008721,ENSDARG00000060116,camk1a
bf_00015729,ENSDARG00000100285,dnai2a
bf_00021766,ENSDARG00000003827,snapc1b
bf_00014591,ENSDARG00000099913,snrnp35
bf_00026323,ENSDARG00000057321,tut1
bf_00002917,ENSDARG00000003808,aqp3a
bf_00008925,ENSDARG00000019686,fgl2b
bf_00024781,ENSDARG00000076830,si:dkey-65b12.6
bf_00009326,ENSDARG00000086775,top1
bf_00023898,ENSDARG00000045768,cry1a
bf_00022198,ENSDARG00000005870,mmadhc
bf_00005872,ENSDARG00000060103,cpeb3
bf_00021121,ENSDARG00000034503,per2
bf_00010423,ENSDARG00000099774,cyb5b
bf_00000980,ENSDARG00000037613,lgals8b
bf_00009789,ENSDARG00000011404,fen1
bf_00015076,ENSDARG00000011609,FOXK2
bf_00002028,ENSDARG00000004785,cops2
bf_00011542,ENSDARG00000036257,rasal2
bf_00017355,ENSDARG00000008388,mmp14b
bf_00007777,ENSDARG00000055300,atxn7l2a
bf_00011645,ENSDARG00000057419,slc44a5b
bf_00024508,ENSDARG00000028546,ndufs1
bf_00014388,ENSDARG00000061231,tinagl1
bf_00002225,ENSDARG00000109287,HMBOX1
bf_00002730,ENSDARG00000104940,ciao2a
bf_00021399,ENSDARG00000054362,ccdc47
bf_00000986,ENSDARG00000040362,ehd2b
bf_00011205,ENSDARG00000098235,actr5
bf_00021747,ENSDARG00000053232,itgb1b.1
bf_00008494,ENSDARG00000025346,znf277
bf_00013993,ENSDARG00000058729,akirin2
bf_00015589,ENSDARG00000022525,mchr1b
bf_00000171,ENSDARG00000056830,si:ch211-107m4.1
bf_00007727,ENSDARG00000102087,pop1
bf_00014429,ENSDARG00000023396,atg5
bf_00011557,ENSDARG00000115492,BX511028.2
bf_00005347,ENSDARG00000003303,stc1
bf_00004399,ENSDARG00000001621,nfyal
bf_00003264,ENSDARG00000099144,igfbp3
bf_00010557,ENSDARG00000011958,ctnnbl1
bf_00002776,ENSDARG00000116005,zgc:171446
bf_00022176,ENSDARG00000058593,sri
bf_00015098,ENSDARG00000073998,si:ch211-23l10.3
bf_00003163,ENSDARG00000037932,lin7b
bf_00018647,ENSDARG00000070617,vhl
bf_00015873,ENSDARG00000089369,fdxr
bf_00005885,ENSDARG00000061437,inpp5f
bf_00002775,ENSDARG00000035399,ankra2
bf_00012038,ENSDARG00000102243,si:ch211-180m24.3
bf_00019110,ENSDARG00000024964,patj
bf_00002527,ENSDARG00000042571,rnaseh1
bf_00012941,ENSDARG00000036990,dctd
bf_00011788,ENSDARG00000053104,fam102ba
bf_00013670,ENSDARG00000016496,cdk8
bf_00002476,ENSDARG00000102165,sema6a
bf_00002521,ENSDARG00000105249,si:dkey-65b13.9
bf_00021016,ENSDARG00000059298,spcs1
bf_00015161,ENSDARG00000078953,epn3a
bf_00025084,ENSDARG00000019137,tram1
bf_00010419,ENSDARG00000092862,si:ch211-260p9.3
bf_00005055,ENSDARG00000019420,etnk1
bf_00000289,ENSDARG00000103608,zgc:153431
bf_00020667,ENSDARG00000089162,afap1l1a
bf_00013982,ENSDARG00000071694,ndc80
bf_00013740,ENSDARG00000012866,picalma
bf_00021883,ENSDARG00000056005,dnajc18
bf_00017491,ENSDARG00000079687,rnf10
bf_00006911,ENSDARG00000103934,megf8
bf_00023680,ENSDARG00000068231,CRACR2A
bf_00018428,ENSDARG00000100955,stk24a
bf_00008259,ENSDARG00000038475,acy1
bf_00023037,ENSDARG00000026712,rab5c
bf_00008102,ENSDARG00000078686,arl8a
bf_00000214,ENSDARG00000060034,tmem151ba
bf_00002868,ENSDARG00000003971,isl2a
bf_00008215,ENSDARG00000007315,tmpoa
bf_00024727,ENSDARG00000053518,adhfe1
bf_00021429,ENSDARG00000069361,spa17
bf_00018016,ENSDARG00000062864,gk5
bf_00025918,ENSDARG00000062577,arhgap35a
bf_00019133,ENSDARG00000014232,prkg3
bf_00007796,ENSDARG00000035686,mon1ba
bf_00018195,ENSDARG00000090585,gpc1b
bf_00003648,ENSDARG00000060805,map1sa
bf_00015429,ENSDARG00000003167,mlst8
bf_00025956,ENSDARG00000036212,tbc1d5
bf_00011938,ENSDARG00000061091,gtpbp6
bf_00005041,ENSDARG00000077791,brsk2b
bf_00020557,ENSDARG00000101256,CABZ01085052.1
bf_00008468,ENSDARG00000069698,lrguk
bf_00010110,ENSDARG00000052010,ciao2b
bf_00005229,ENSDARG00000043962,fgf18b
bf_00002858,ENSDARG00000075172,fbxo25
bf_00016824,ENSDARG00000004262,cyp46a1.2
bf_00022022,ENSDARG00000018491,pdia4
