QueryID,Symbol,Protein,Family,E.value,BitScore,annos
bf_00010408,si:ch211-262i1,ENSDARP00000093294,THAP,1.24493e-37,142.0,BRAFLDRAFT_58504
bf_00010414,kmt2cb,ENSDARP00000122949,HMG,9.0441e-45,160.0,RNF212
bf_00010415,baz2ba,ENSDARP00000155414,MBD,8.836e-58,215.0,TBC1D31
bf_00010434,rreb1b,ENSDARP00000062562,zf-C2H2,1.46958e-82,280.0,CENPT
bf_00010460,nfkb2,ENSDARP00000121285,RHD,7.5899e-100,334.0,ANK1
bf_00010472,CABZ01090890.1,ENSDARP00000140934,TF_bZIP,1.82601e-44,167.0,Ogfr
bf_00010474,nfkb2,ENSDARP00000121285,RHD,3.33338e-85,296.0,ankrd29
bf_00010476,rest,ENSDARP00000136293,zf-C2H2,2.6599400000000002e-70,252.0,"CARMIL3,CARMIL1"
bf_00010486,rest,ENSDARP00000136293,zf-C2H2,3.92074e-52,180.0,CFDP1
bf_00010495,zbtb17,ENSDARP00000102422,ZBTB,6.60076e-63,219.0,klhl12
bf_00010504,rfx7b,ENSDARP00000133236,RFX,6.25964e-65,234.0,USP10
bf_00010505,lrrfip1b,ENSDARP00000137539,LRRFIP,2.1453999999999998e-80,271.0,"KIF4B,KIF4A"
bf_00010510,msc,ENSDARP00000150948,bHLH,9.78242e-38,126.0,neurod1
bf_00010521,baz2ba,ENSDARP00000101556,MBD,2.00283e-32,131.0,GBP1
bf_00010534,nfkb2,ENSDARP00000121285,RHD,1.02964e-105,345.0,TrpA1
bf_00010536,CR847938.3,ENSDARP00000148400,ZBTB,1.36982e-61,210.0,Klhl42
bf_00010538,arid2,ENSDARP00000099617,ARID,3.83075e-98,329.0,TRIM3
bf_00010549,kmt2cb,ENSDARP00000122949,HMG,1.0349e-60,215.0,"SS18L2,SS18L1"
bf_00010552,zbtb16a,ENSDARP00000024790,ZBTB,1.21097e-47,174.0,Klhl9
bf_00010560,zbtb34,ENSDARP00000116712,ZBTB,8.53454e-45,161.0,Klhl42
bf_00010561,zbtb8a,ENSDARP00000112298,ZBTB,2.02771e-50,175.0,Klhl42
bf_00010562,patz1,ENSDARP00000129407,ZBTB,2.17918e-43,159.0,Klhl42
bf_00010563,arid2,ENSDARP00000099617,ARID,2.0197e-96,324.0,Trim3
bf_00010569,zhx2a,ENSDARP00000071951,Homeobox,2.4241800000000002e-127,411.0,"ZHX2,ZHX1,ZHX3"
bf_00010571,setdb1a,ENSDARP00000060441,MBD,6.85603e-38,139.0,CABYR
bf_00010572,zgc:66448,ENSDARP00000036300,zf-C2H2,8.05069e-82,285.0,CPK22
bf_00010584,zbtb40,ENSDARP00000105010,ZBTB,3.10467e-98,321.0,KLHL12
bf_00010586,arid1ab,ENSDARP00000153725,ARID,2.89916e-47,183.0,FH13
bf_00010587,arid1ab,ENSDARP00000153725,ARID,2.10518e-124,436.0,Aggf1
bf_00010607,usf3,ENSDARP00000099979,bHLH,1.62941e-37,143.0,Plg
bf_00010608,hsf5,ENSDARP00000130593,HSF,3.1345e-38,139.0,"HSFX4,HSFX3,HSFX2,HSFX1,HSFY1,HSFY2"
bf_00010609,arid4a,ENSDARP00000108603,ARID,4.72015e-92,320.0,ACIN1
bf_00010610,satb1b,ENSDARP00000136225,CUT,1.51309e-50,187.0,VPS9D1
bf_00010614,baz2ba,ENSDARP00000155414,MBD,2.6694899999999997e-103,347.0,CEP89
bf_00010640,baz2ba,ENSDARP00000143831,MBD,5.29921e-26,111.0,NXPE3
bf_00010648,setdb1a,ENSDARP00000060441,MBD,5.24405e-106,345.0,eif4g
bf_00010662,hivep2a,ENSDARP00000117543,zf-C2H2,1.8000899999999998e-39,151.0,HI_0712
bf_00010669,mef2ca,ENSDARP00000089908,SRF,6.907529999999999e-45,152.0,MADS51
bf_00010673,nfkb2,ENSDARP00000121285,RHD,4.38416e-109,353.0,ANK1
bf_00010674,si:rp71-1d10,ENSDARP00000136591,HTH,0.0,640.0,TIGD6
bf_00010679,si:ch73-347e22,ENSDARP00000136060,zf-C2H2,5.37338e-81,263.0,PF14_0175
bf_00010690,CABZ01034082.1,ENSDARP00000136262,zf-C2H2,6.14431e-132,372.0,ZNF497
bf_00010704,baz2ba,ENSDARP00000126215,MBD,3.50933e-69,244.0,PF13_0198
bf_00010705,foxn1,ENSDARP00000005855,Fork_head,1.55926e-40,155.0,srfbp1
bf_00010713,dmrt1,ENSDARP00000107644,DM,3.57717e-37,136.0,dmrta2
bf_00010714,wdhd1,ENSDARP00000099718,HMG,3.21841e-33,125.0,HMGB13
bf_00010716,dmrt2a,ENSDARP00000002460,DM,5.2066599999999994e-39,137.0,dmrta2
bf_00010734,CR847936.6,ENSDARP00000145978,THAP,1.0058199999999999e-144,429.0,PGBD4
bf_00010741,kmt2cb,ENSDARP00000122949,HMG,1.97198e-28,106.0,jhd1
bf_00010745,arid2,ENSDARP00000011701,ARID,3.33871e-47,165.0,RRBP1
bf_00010750,CU856344.1,ENSDARP00000134419,zf-C2H2,5.99855e-33,127.0,RRBP1
bf_00010751,dmrta2,ENSDARP00000057589,DM,1.47655e-33,117.0,DMRTA2
bf_00010760,si:ch211-255f4,ENSDARP00000137125,zf-C2H2,1.15268e-78,239.0,Mnt
bf_00010767,kmt2cb,ENSDARP00000122949,HMG,2.50431e-26,102.0,bye1
bf_00010776,ftr97,ENSDARP00000118403,THAP,0.0,522.0,THAP4
bf_00010777,myrf,ENSDARP00000104600,NDT80/PhoG,3.3225199999999998e-71,254.0,per
bf_00010795,zgc:66448,ENSDARP00000036300,zf-C2H2,9.77999e-36,138.0,infB
bf_00010822,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,8.04864e-71,241.0,trim71
bf_00010832,arid1b,ENSDARP00000119606,ARID,6.40653e-43,164.0,CHST3
bf_00010846,jarid2a,ENSDARP00000080768,ARID,0.0,1588.0,JARID2
bf_00010862,setdb1a,ENSDARP00000060441,MBD,4.34366e-98,348.0,"BTBD8,KIAA1107"
bf_00010864,CR354373.2,ENSDARP00000153792,RHD,1.72373e-59,219.0,"RALGPS1,RALGPS2"
bf_00010866,znf687a,ENSDARP00000133103,zf-C2H2,1.54927e-72,258.0,WHRN
bf_00010867,si:ch73-347e22,ENSDARP00000136060,zf-C2H2,3.1765899999999997e-49,189.0,CRAM
bf_00010878,znf1104,ENSDARP00000125172,zf-C2H2,0.0,1009.0,ZNF160
bf_00010884,etv1,ENSDARP00000129920,ETS,8.21829e-47,168.0,Ddc
bf_00010889,arid1b,ENSDARP00000119606,ARID,2.4200299999999998e-169,543.0,FIBCD1
bf_00010892,zgc:66448,ENSDARP00000036300,zf-C2H2,6.564840000000001e-72,246.0,Gorab
bf_00010894,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,3.4384e-80,262.0,Mid2
bf_00010909,hic2,ENSDARP00000137761,ZBTB,1.1490999999999998e-72,232.0,Hyls1
bf_00010925,rest,ENSDARP00000136293,zf-C2H2,5.2277299999999995e-52,186.0,CWC27
bf_00010942,arid4a,ENSDARP00000108603,ARID,1.2608000000000002e-161,538.0,CEP350
bf_00010956,aff3,ENSDARP00000113026,AF-4,6.74426e-71,258.0,Sdk1
bf_00010972,arid4a,ENSDARP00000064411,ARID,5.822960000000001e-44,154.0,zgc
bf_00010975,znf1026,ENSDARP00000144923,zf-C2H2,0.0,1015.0,ZNF639
bf_00010976,znf1026,ENSDARP00000144923,zf-C2H2,0.0,1135.0,ZNF845
bf_00010977,znf1018,ENSDARP00000125166,zf-C2H2,0.0,824.0,Znf431
bf_00010978,znf993,ENSDARP00000141373,zf-C2H2,0.0,841.0,ZNF84
bf_00010980,CABZ01034082.1,ENSDARP00000136262,zf-C2H2,0.0,518.0,Gastrula zinc finger protein XlCGF57.1
bf_00010981,znf980,ENSDARP00000143351,zf-C2H2,0.0,707.0,ZNF568
bf_00010982,zbtb33,ENSDARP00000096464,ZBTB,1.75164e-69,233.0,kbtbd8
bf_00010983,znf1026,ENSDARP00000139917,zf-C2H2,0.0,1017.0,ZNF845
bf_00010984,znf1026,ENSDARP00000144923,zf-C2H2,0.0,1107.0,ZNF845
bf_00010986,znf1026,ENSDARP00000139917,zf-C2H2,0.0,998.0,ZNF845
bf_00010987,znf1104,ENSDARP00000125172,zf-C2H2,0.0,965.0,ZNF845
bf_00010988,znf1026,ENSDARP00000144923,zf-C2H2,0.0,1030.0,ZNF208
bf_00010989,znf1026,ENSDARP00000144923,zf-C2H2,0.0,1073.0,ZNF91
bf_00010995,clocka,ENSDARP00000014377,bHLH,7.54516e-49,176.0,FCN1
bf_00010996,clocka,ENSDARP00000014377,bHLH,2.36681e-47,171.0,FCN1
bf_00011015,arid4a,ENSDARP00000064411,ARID,1.16597e-50,174.0,zgc
bf_00011018,znf992,ENSDARP00000138537,zf-C2H2,0.0,756.0,ZNF569
bf_00011019,znf1026,ENSDARP00000144923,zf-C2H2,0.0,1132.0,ZNF91
bf_00011020,znf1030,ENSDARP00000138279,zf-C2H2,0.0,624.0,Gastrula zinc finger protein XlCGF57.1
bf_00011021,znf985,ENSDARP00000111126,zf-C2H2,0.0,888.0,Znf431
bf_00011022,znf979,ENSDARP00000104504,zf-C2H2,0.0,617.0,Gastrula zinc finger protein XlCGF57.1
bf_00011023,znf1018,ENSDARP00000125166,zf-C2H2,0.0,866.0,ZNF569
bf_00011024,CABZ01034082.1,ENSDARP00000136262,zf-C2H2,1.3724499999999999e-135,381.0,Gastrula zinc finger protein XlCGF57.1
bf_00011025,znf1036,ENSDARP00000125431,zf-C2H2,0.0,748.0,ZNF569
bf_00011027,zbtb10,ENSDARP00000097547,ZBTB,6.63421e-94,296.0,kbtbd8
bf_00011029,znf1026,ENSDARP00000144923,zf-C2H2,0.0,1022.0,ZNF845
bf_00011030,znf1026,ENSDARP00000144923,zf-C2H2,0.0,1179.0,ZNF845
bf_00011031,znf1026,ENSDARP00000144923,zf-C2H2,0.0,1170.0,ZNF91
bf_00011032,znf1026,ENSDARP00000144923,zf-C2H2,0.0,1035.0,ZNF845
bf_00011033,znf1026,ENSDARP00000144923,zf-C2H2,0.0,1128.0,ZNF208
bf_00011040,lrrfip2,ENSDARP00000123994,LRRFIP,5.46218e-37,137.0,LAMB1
bf_00011041,clocka,ENSDARP00000014377,bHLH,1.84817e-62,213.0,FCN1
bf_00011042,clocka,ENSDARP00000014377,bHLH,4.4826999999999995e-52,184.0,FCN1
bf_00011060,irf5,ENSDARP00000097840,IRF,0.0,537.0,IRF4
bf_00011063,cux1a,ENSDARP00000075613,CUT,6.56725e-115,379.0,ODF2
bf_00011064,tbx6,ENSDARP00000015108,T-box,2.19553e-40,153.0,"NOXA1,NCF2"
bf_00011086,znf992,ENSDARP00000138537,zf-C2H2,0.0,804.0,ZNF84
bf_00011108,znf1026,ENSDARP00000144923,zf-C2H2,0.0,978.0,ZNF91
bf_00011110,znf1026,ENSDARP00000144923,zf-C2H2,0.0,969.0,ZNF845
bf_00011114,baz2ba,ENSDARP00000101556,MBD,4.1642299999999995e-49,187.0,DHX16
bf_00011141,znf1026,ENSDARP00000139917,zf-C2H2,0.0,907.0,ZNF845
bf_00011145,znf1026,ENSDARP00000144923,zf-C2H2,0.0,1133.0,ZNF208
bf_00011147,znf1026,ENSDARP00000144923,zf-C2H2,0.0,926.0,Znf569
bf_00011150,prrx1a,ENSDARP00000041364,Homeobox,1.00992e-66,204.0,PRRX1
bf_00011157,znf980,ENSDARP00000143351,zf-C2H2,0.0,602.0,"GFI1B,GFI1"
bf_00011159,znf1007,ENSDARP00000101464,zf-C2H2,0.0,1031.0,ZNF208
bf_00011160,znf1026,ENSDARP00000144923,zf-C2H2,0.0,1089.0,ZNF91
bf_00011161,znf1026,ENSDARP00000144923,zf-C2H2,0.0,1095.0,ZNF845
bf_00011162,znf1026,ENSDARP00000144923,zf-C2H2,0.0,1095.0,ZNF845
bf_00011165,znf992,ENSDARP00000138537,zf-C2H2,0.0,824.0,ZNF160
bf_00011166,nfkb2,ENSDARP00000121285,RHD,5.19233e-52,194.0,dapk-1
bf_00011167,znf979,ENSDARP00000104504,zf-C2H2,0.0,628.0,ZNF845
bf_00011175,si:dkey-250d21,ENSDARP00000110858,THAP,2.48458e-41,160.0,Svmpi-Cce12
bf_00011180,znf998,ENSDARP00000116302,zf-C2H2,0.0,916.0,ZNF84
bf_00011181,znf1036,ENSDARP00000125431,zf-C2H2,0.0,766.0,Znf569
bf_00011182,znf1036,ENSDARP00000125431,zf-C2H2,0.0,794.0,Znf569
bf_00011183,znf1116,ENSDARP00000144428,zf-C2H2,8.04318e-78,230.0,Oocyte zinc finger protein XlCOF20
bf_00011187,cica,ENSDARP00000113238,HMG,1.1133699999999999e-52,194.0,Casp3
bf_00011190,znf1030,ENSDARP00000138279,zf-C2H2,0.0,594.0,Gastrula zinc finger protein XlCGF57.1
bf_00011194,znf1007,ENSDARP00000101464,zf-C2H2,0.0,1320.0,ZNF208
bf_00011205,baz2ba,ENSDARP00000143831,MBD,1.41446e-67,238.0,ACTR5
bf_00011212,znf1036,ENSDARP00000125431,zf-C2H2,0.0,660.0,ZNF271
bf_00011213,znf1026,ENSDARP00000144923,zf-C2H2,0.0,1107.0,ZNF208
bf_00011214,CABZ01034082.1,ENSDARP00000136262,zf-C2H2,7.93089e-163,453.0,ZNF782
bf_00011215,znf1026,ENSDARP00000144923,zf-C2H2,0.0,1131.0,ZNF208
bf_00011216,ftr97,ENSDARP00000118403,THAP,0.0,537.0,THAP4
bf_00011218,znf1018,ENSDARP00000125166,zf-C2H2,0.0,939.0,Zfp26
bf_00011220,znf1026,ENSDARP00000139917,zf-C2H2,0.0,973.0,Zfp26
bf_00011221,znf979,ENSDARP00000104504,zf-C2H2,0.0,571.0,ZNF436
bf_00011222,znf1030,ENSDARP00000138279,zf-C2H2,0.0,755.0,Znf569
bf_00011223,znf979,ENSDARP00000104504,zf-C2H2,0.0,640.0,ZNF436
bf_00011224,znf1026,ENSDARP00000144923,zf-C2H2,0.0,1054.0,ZNF208
bf_00011225,znf977,ENSDARP00000125443,zf-C2H2,0.0,659.0,ZNF45
bf_00011228,evx1,ENSDARP00000141114,Homeobox,1.7990299999999999e-35,125.0,VENTX
bf_00011233,baz2ba,ENSDARP00000126215,MBD,2.9068100000000003e-63,222.0,CCDC151
bf_00011238,nfkb2,ENSDARP00000121285,RHD,1.01367e-68,249.0,NOTCH1
bf_00011240,arid1b,ENSDARP00000146446,ARID,5.03553e-149,512.0,"SEC16B,CRYZL2P-SEC16B,SEC16A"
bf_00011242,zbtb40,ENSDARP00000105010,ZBTB,2.68016e-67,245.0,KLHL13
bf_00011243,cux1a,ENSDARP00000075613,CUT,3.12366e-82,271.0,IIV3-021L
bf_00011244,atf6,ENSDARP00000009333,TF_bZIP,0.0,555.0,"ATF6B,ATF6"
bf_00011245,zbtb10,ENSDARP00000097547,ZBTB,2.12317e-40,139.0,klhl40
bf_00011248,bach2b,ENSDARP00000150924,TF_bZIP,2.28062e-93,304.0,kbtbd8
bf_00011249,dharma,ENSDARP00000060017,Homeobox,2.28892e-33,124.0,MIMI_R260
bf_00011250,zbtb2b,ENSDARP00000072556,ZBTB,3.39707e-63,215.0,KLHL24
bf_00011251,zbtb8a,ENSDARP00000112298,ZBTB,2.95637e-59,203.0,KLHL24
bf_00011252,zbtb38,ENSDARP00000140537,ZBTB,6.53609e-92,306.0,KLHL24
bf_00011253,zbtb2a,ENSDARP00000064654,ZBTB,1.77851e-94,296.0,klhl21
bf_00011255,zbtb2a,ENSDARP00000064654,ZBTB,3.84152e-71,235.0,Klhl21
bf_00011256,zbtb2a,ENSDARP00000064654,ZBTB,5.70805e-89,282.0,klhl21
bf_00011266,setdb1a,ENSDARP00000060441,MBD,1.2234600000000001e-77,268.0,infB
bf_00011267,baz2ba,ENSDARP00000126215,MBD,2.67862e-32,130.0,nipblb
bf_00011279,si:ch211-266d19,ENSDARP00000152230,zf-C2H2,5.558269999999999e-49,177.0,priS
bf_00011281,sall1a,ENSDARP00000142758,zf-C2H2,9.08453e-59,208.0,ZNHIT6
bf_00011282,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,1.21936e-33,135.0,Trim54
bf_00011290,hivep1,ENSDARP00000136102,zf-C2H2,7.98898e-52,190.0,Dok1
bf_00011295,kmt2cb,ENSDARP00000122949,HMG,2.69052e-63,235.0,"RC3H2,RC3H1"
bf_00011303,cux1a,ENSDARP00000075613,CUT,5.57057e-87,311.0,CCDC18
bf_00011310,arid1b,ENSDARP00000119606,ARID,1.2133599999999999e-57,217.0,WDR47
bf_00011311,patz1,ENSDARP00000129407,ZBTB,6.05168e-48,164.0,KLHL38
bf_00011312,zbtb17,ENSDARP00000102422,ZBTB,3.14089e-51,188.0,KLHL24
bf_00011315,znf979,ENSDARP00000104504,zf-C2H2,0.0,615.0,Zinc finger protein
bf_00011317,znf979,ENSDARP00000104504,zf-C2H2,0.0,617.0,ZNF678
bf_00011323,kmt2cb,ENSDARP00000122949,HMG,3.4967199999999996e-105,350.0,MTF2
bf_00011324,camta1a,ENSDARP00000126402,CG-1,7.919410000000001e-54,195.0,Nsmf
bf_00011334,mlxip,ENSDARP00000115267,bHLH,7.02488e-34,129.0,MYO1
bf_00011335,dharma,ENSDARP00000060017,Homeobox,1.14401e-29,112.0,Paf-AHalpha
bf_00011338,mlxip,ENSDARP00000115267,bHLH,4.57102e-83,289.0,"PPIP5K2,PPIP5K1"
bf_00011342,cux1a,ENSDARP00000075613,CUT,8.624319999999999e-110,384.0,"SPTA1,SPTAN1"
bf_00011363,atoh1b,ENSDARP00000139962,bHLH,1.28183e-44,145.0,waaA
bf_00011364,znf507,ENSDARP00000089712,zf-C2H2,1.64726e-47,162.0,KIN12D
bf_00011366,rreb1b,ENSDARP00000062562,zf-C2H2,3.9656800000000004e-74,253.0,MDN1
bf_00011376,cux1a,ENSDARP00000075613,CUT,3.27269e-77,272.0,GOLGA1
bf_00011391,cux1a,ENSDARP00000075613,CUT,2.08524e-81,292.0,TSC1
bf_00011392,snapc4,ENSDARP00000088244,MYB,0.0,628.0,SNAPC4
bf_00011394,znf998,ENSDARP00000116302,zf-C2H2,0.0,720.0,"ZBTB25,ZBTB2"
bf_00011397,rreb1b,ENSDARP00000062562,zf-C2H2,2.6273800000000002e-96,335.0,CIZ1
bf_00011402,cux1a,ENSDARP00000075613,CUT,1.43238e-113,396.0,PDE4DIP
bf_00011415,nr3c2,ENSDARP00000130941,ESR-like,1.10676e-170,516.0,Hr39
bf_00011416,nr5a2,ENSDARP00000141532,SF-like,2.04067e-168,488.0,"NR5A1,NR5A2"
bf_00011442,zgc:66448,ENSDARP00000036300,zf-C2H2,4.3491599999999994e-86,298.0,MDN1
bf_00011455,barhl1b,ENSDARP00000016114,Homeobox,9.16086e-93,275.0,BARHL1
bf_00011459,si:ch73-347e22,ENSDARP00000136060,zf-C2H2,4.23276e-171,570.0,dmtf1
bf_00011460,setdb1a,ENSDARP00000060441,MBD,3.83627e-119,400.0,MUC16
bf_00011470,si:dkey-79d12,ENSDARP00000127553,zf-C2H2,3.17891e-76,267.0,bf_00011470
bf_00011477,zgc:66448,ENSDARP00000036300,zf-C2H2,4.7536700000000005e-76,263.0,"GPR107,GPR108"
bf_00011488,arid1ab,ENSDARP00000153725,ARID,7.98454e-40,157.0,"DNM3,DNM2,DNM1"
bf_00011511,zfhx3,ENSDARP00000138913,Homeobox,1.33626e-61,232.0,CDX4
bf_00011513,zbtb42,ENSDARP00000137374,ZBTB,1.11679e-47,171.0,KLHL20
bf_00011514,nfkb2,ENSDARP00000121285,RHD,5.59326e-59,197.0,ANKRD45
bf_00011519,tcf7l2,ENSDARP00000004631,HMG,5.67208e-80,262.0,RAPGEF1
bf_00011542,setdb1a,ENSDARP00000060441,MBD,5.56481e-90,316.0,"RASAL2,DAB2IP"
bf_00011549,arid1b,ENSDARP00000119606,ARID,6.14648e-74,270.0,DROSHA
bf_00011551,patz1,ENSDARP00000129407,ZBTB,1.33247e-31,118.0,Kif4
bf_00011562,arid1ab,ENSDARP00000153725,ARID,2.42279e-122,429.0,MIMI_R196
bf_00011569,arid1b,ENSDARP00000146446,ARID,1.72616e-144,490.0,"COL5A1,COL11A1,COL5A3"
bf_00011584,sox18,ENSDARP00000113837,HMG,9.23218e-47,167.0,CAMKV
bf_00011586,setdb1a,ENSDARP00000060441,MBD,6.61989e-93,325.0,FBXO38
bf_00011588,zgc:66448,ENSDARP00000036300,zf-C2H2,1.26721e-73,256.0,At3g53040
bf_00011602,rreb1a,ENSDARP00000087763,zf-C2H2,6.83727e-28,119.0,SWT1
bf_00011605,kmt2cb,ENSDARP00000122949,HMG,5.10237e-46,165.0,RPII
bf_00011612,znf980,ENSDARP00000143351,zf-C2H2,0.0,640.0,PNLIP
bf_00011619,znf217,ENSDARP00000111676,zf-C2H2,5.0129e-80,275.0,Tln2
bf_00011623,arid4a,ENSDARP00000064411,ARID,6.08973e-38,148.0,IFI44L
bf_00011625,rxraa,ENSDARP00000074930,RXR-like,0.0,616.0,"RXRA,RXRG,RXRB"
bf_00011633,cica,ENSDARP00000113238,HMG,1.27471e-32,134.0,Csmd1
bf_00011636,nr2f1a,ENSDARP00000116750,RXR-like,1.2217500000000001e-126,369.0,Nr2e3
bf_00011650,znf646,ENSDARP00000127100,zf-C2H2,1.69532e-23,103.0,TRIM3
bf_00011663,znf1091,ENSDARP00000135437,zf-C2H2,2.7594e-76,229.0,L96
bf_00011670,nfkb2,ENSDARP00000121285,RHD,1.87489e-57,197.0,ANKRD10
bf_00011680,zbtb42,ENSDARP00000135385,ZBTB,3.46593e-38,142.0,Kbtbd8
bf_00011686,cux1a,ENSDARP00000075613,CUT,4.7885e-103,364.0,VWF
bf_00011689,lhx8a,ENSDARP00000028001,Homeobox,1.10557e-102,300.0,LHX8
bf_00011692,bcl6a,ENSDARP00000107695,ZBTB,4.15465e-59,210.0,Klhl9
bf_00011704,setdb1a,ENSDARP00000060441,MBD,1.60202e-81,271.0,bf_00011704
bf_00011716,cux1a,ENSDARP00000075613,CUT,1.77306e-111,385.0,"LAMC1,LAMC3"
bf_00011718,arid2,ENSDARP00000011701,ARID,2.24192e-29,120.0,GAL3ST1
bf_00011719,nfxl1,ENSDARP00000124661,zf-NF-X1,9.08446e-83,291.0,Lrp2
bf_00011724,znf1026,ENSDARP00000144923,zf-C2H2,0.0,966.0,Zfp26
bf_00011729,BX247888.6,ENSDARP00000151749,LRRFIP,3.09634e-69,238.0,FKBP15
bf_00011751,hdx,ENSDARP00000102393,Homeobox,1.0864199999999999e-31,122.0,DNTTIP2
bf_00011760,si:dkey-79d12,ENSDARP00000127553,zf-C2H2,4.73923e-34,132.0,Unc-89
bf_00011761,setdb1a,ENSDARP00000060441,MBD,2.5504300000000003e-122,421.0,NUP214
bf_00011781,znf979,ENSDARP00000104504,zf-C2H2,3.516239999999999e-167,475.0,PRDM12
bf_00011814,wdhd1,ENSDARP00000113096,HMG,1.35114e-124,381.0,"WDR5,WDR5B"
bf_00011815,arid1b,ENSDARP00000119606,ARID,4.18346e-84,301.0,"BRD2,BRDT,BRD4,BRD3"
bf_00011818,bach2b,ENSDARP00000116013,TF_bZIP,1.2253099999999999e-51,188.0,IVNS1ABP
bf_00011823,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,1.4256600000000001e-70,231.0,"RING1,RNF2"
bf_00011836,arid1b,ENSDARP00000119606,ARID,1.89746e-37,145.0,Glipr1l1
bf_00011847,zbtb16a,ENSDARP00000115504,ZBTB,2.86391e-98,311.0,zbtb44
bf_00011848,znf979,ENSDARP00000104504,zf-C2H2,0.0,710.0,Znf271
bf_00011849,znf1030,ENSDARP00000138279,zf-C2H2,0.0,620.0,ZKSCAN7
bf_00011854,cux1a,ENSDARP00000075613,CUT,1.02061e-97,328.0,TMEM139
bf_00011856,wdhd1,ENSDARP00000113096,HMG,1.17702e-78,263.0,PRPF4
bf_00011859,setdb1b,ENSDARP00000136505,MBD,1.73115e-76,274.0,"EHMT2,EHMT1"
bf_00011863,arid4a,ENSDARP00000064411,ARID,2.25074e-70,251.0,INPP5E
bf_00011864,setdb1a,ENSDARP00000060441,MBD,1.4120700000000002e-55,207.0,"USP20,USP33"
bf_00011865,pou2f2a,ENSDARP00000115767,Pou,1.10998e-49,175.0,MUC19
bf_00011882,baz2ba,ENSDARP00000143831,MBD,5.48969e-39,145.0,NFKBIL1
bf_00011898,arid1b,ENSDARP00000139784,ARID,5.84749e-146,499.0,"COL24A1,COL27A1"
bf_00011900,arid1b,ENSDARP00000119606,ARID,1.48313e-105,369.0,BAG6
bf_00011907,nfybb,ENSDARP00000067071,NF-YB,4.68242e-74,219.0,DR1
bf_00011909,zbtb40,ENSDARP00000105010,ZBTB,1.94793e-62,219.0,KLHL24
bf_00011914,pbx1b,ENSDARP00000139425,Homeobox,3.78853e-180,508.0,"PBX1,PBX3,PBX4"
bf_00011919,CABZ01034082.1,ENSDARP00000136262,zf-C2H2,7.3847e-139,394.0,L96
bf_00011921,usf3,ENSDARP00000099979,bHLH,1.4213500000000001e-55,197.0,RNF151
bf_00011922,arid1ab,ENSDARP00000153725,ARID,6.873950000000001e-61,219.0,FUBP1
bf_00011929,zgc:66448,ENSDARP00000036300,zf-C2H2,4.35173e-56,209.0,TMC3
bf_00011939,foxj3,ENSDARP00000145163,Fork_head,1.57463e-60,216.0,TDRD5
bf_00011943,arid1ab,ENSDARP00000153725,ARID,1.59756e-63,230.0,PPP1R10
bf_00011958,nfat5b,ENSDARP00000133380,RHD,1.34356e-122,418.0,Prrc2a
bf_00011979,clocka,ENSDARP00000014377,bHLH,8.99621e-37,139.0,FCN1
bf_00011987,bcl6b,ENSDARP00000154726,ZBTB,2.0161999999999999e-134,396.0,Cf2
bf_00011997,si:ch73-120g24,ENSDARP00000132268,zf-C2H2,9.6166e-87,282.0,Mid2
bf_00011999,AL844847.2,ENSDARP00000148293,MBD,5.72421e-44,168.0,NMNAT1
bf_00012011,znf980,ENSDARP00000143351,zf-C2H2,0.0,572.0,ZFP37
bf_00012013,nr3c2,ENSDARP00000130941,ESR-like,1.256e-94,319.0,Csmd1
bf_00012014,znf1026,ENSDARP00000139917,zf-C2H2,0.0,944.0,Zfp26
bf_00012026,tefb,ENSDARP00000131779,TF_bZIP,4.3868600000000003e-41,144.0,GUCD1
bf_00012030,lhx9,ENSDARP00000054806,Homeobox,1.46221e-128,371.0,Lhx2_9b
bf_00012031,lhx2b,ENSDARP00000123264,Homeobox,1.39996e-146,422.0,"LHX9,LHX2"
bf_00012043,si:dkey-7i4,ENSDARP00000148971,zf-C2H2,1.0391200000000001e-69,222.0,Traf2
bf_00012044,aebp2,ENSDARP00000022060,zf-C2H2,8.84598e-38,144.0,hmu
bf_00012053,srebf2,ENSDARP00000087122,bHLH,1.52541e-61,208.0,infB
bf_00012057,creb1b,ENSDARP00000132207,TF_bZIP,1.18755e-62,207.0,TRIM3
bf_00012064,nfkb2,ENSDARP00000121285,RHD,1.99833e-64,230.0,"TNNI3K,FPGT-TNNI3K"
bf_00012074,smarcc2,ENSDARP00000099015,MYB,1.37559e-26,111.0,GAL3ST1
bf_00012083,nfkb2,ENSDARP00000121285,RHD,1.7710299999999999e-31,119.0,ACBD6
bf_00012087,si:ch73-37h15,ENSDARP00000115377,MYB,1.6339e-53,194.0,KIAA1614
bf_00012096,znf1036,ENSDARP00000125431,zf-C2H2,0.0,575.0,ZNF678
bf_00012104,CABZ01034082.1,ENSDARP00000136262,zf-C2H2,1.9728499999999998e-162,451.0,ZNF436
bf_00012105,cica,ENSDARP00000113238,HMG,4.5820300000000003e-69,256.0,S-antigen protein
bf_00012111,si:dkeyp-53e4,ENSDARP00000125385,zf-C2H2,2.91374e-157,487.0,UGT2C1
